player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,year,pid,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,draft_status,yr_num,ht_inches,Playmaker_Usg,Scoring_Gravity,AST_to_USG,Elite_Recruit,Freshman_Star
Perris Blackwell,Washington,P12,31,66.0,113.7,19.5,53.9,56.08,13.2,16.3,6.8,13.7,67,107,0.626,124,230,0.539,0,0,0.0,2.8,1.0,46.5,2.79314,117.207,4.1,2014,13940,999.0,0.74358159,96.0,153.0,28.0,77.0,0.6274509803921569,0.36363636363636365,3.0,3.0,107.794,103.901,2.43917,144.494,2.6034,2.03075,0.572655,1.04526,27.4839,1.70577,-0.660509,3.0968,3.6774,6.7742,0.9355,0.4839,0.7742,10.1613,C,0,4.0,81.0,132.6,472.50045000000006,0.348700066663248,0,0
Angus Brandt,Oregon St.,P12,30,58.8,114.3,23.3,55.5,59.51,5.7,12.2,13.2,15.0,83,109,0.761,120,216,0.556,18,49,0.367,2.8,0.8,41.1,2.99616,122.102,4.9,2014,13952,70.6,1.0,73.0,112.0,47.0,104.0,0.6517857142857143,0.4519230769230769,9.0,9.0,110.951,106.801,1.99188,120.29,2.7222,3.35857,-0.636366,2.60538,25.4,2.79925,-0.193869,1.1333,2.8,3.9333,1.5333,0.3667,0.7333,12.5667,PF/C,0,4.0,82.0,307.56,516.4913700000001,0.5664992918758851,0,0
Kyle Richardson,Portland St.,BSky,30,67.8,106.7,20.7,58.8,59.62,12.4,17.3,4.0,20.1,50,82,0.61,127,216,0.588,0,0,0.0,4.1,1.6,38.0,1.38003,102.347,4.6,2014,13959,27.8,0.2631579,76.0,108.0,51.0,108.0,0.7037037037037037,0.4722222222222222,24.0,25.0,107.136,107.99,2.0622,147.496,-1.6446,-1.65881,0.0142046,-1.6531,27.8,-0.692757,-0.960347,2.7667,3.7,6.4667,0.5,0.7333,1.0667,10.1333,PF/C,0,4.0,79.0,82.8,385.0654,0.1932273803197913,0,0
Jaron Lane,UNC Asheville,BSth,29,85.1,120.6,21.8,55.7,61.22,5.6,12.8,8.4,13.1,146,191,0.764,125,233,0.536,34,83,0.41,1.1,1.6,60.4,3.78166,119.689,2.4,2014,14037,999.0,0.8000116,95.0,149.0,30.0,84.0,0.6375838926174496,0.35714285714285715,5.0,6.0,111.913,113.448,1.91834,159.864,0.0742477,2.85452,-2.78027,1.24077,34.3448,3.45939,-2.21862,1.6207,4.069,5.6897,1.3793,0.9655,0.3793,17.1724,Wing G,0,4.0,76.0,183.12,1037.21296,0.38530342644832805,0,0
Ray Gallegos,Nebraska,B10,30,66.1,105.0,14.1,49.1,49.84,0.8,7.4,10.6,8.7,9,12,0.75,24,53,0.453,54,161,0.335,0.6,1.8,5.6,1.45014,102.503,2.6,2014,14045,45.4,2.47044295,12.0,19.0,12.0,34.0,0.631578947368421,0.35294117647058826,1.0,1.0,103.898,99.201,2.98283,122.233,3.75259,2.45254,1.30004,2.15466,28.2,0.668,1.48666,0.2,1.8,2.0,1.4,0.8333,0.1333,7.3,Combo G,0,4.0,75.0,149.45999999999998,40.879999999999995,0.7517197361889228,0,0
Will Barrett,Princeton,Ivy,29,62.8,110.7,20.1,55.0,58.15,4.1,11.2,9.3,13.4,52,69,0.754,34,63,0.54,58,157,0.369,3.4,1.9,31.4,1.9244,109.762,3.3,2014,14047,26.6,0.96882365,30.0,46.0,4.0,17.0,0.6521739130434783,0.23529411764705882,3.0,3.0,99.1078,100.063,2.5818,127.825,3.24476,1.61592,1.62884,3.41272,25.5517,2.44151,0.971212,0.8621,2.3103,3.1724,1.069,0.7931,0.7931,10.1379,Stretch 4,0,4.0,82.0,186.93000000000004,318.33006,0.46266354907716034,0,0
Luke Hancock,Louisville,Amer,36,58.2,119.1,23.1,52.0,58.75,2.8,9.5,16.2,15.2,126,152,0.829,56,107,0.523,68,197,0.345,0.9,2.4,50.0,3.28378,127.252,4.4,2014,14077,999.0,1.49055836,41.0,60.0,15.0,47.0,0.6833333333333333,0.3191489361702128,5.0,5.0,92.108,89.6441,3.3229,149.432,6.87399,5.06468,1.80931,7.60126,23.9167,4.75373,2.84753,0.6111,2.0278,2.6389,2.1944,1.0,0.1944,12.2778,Combo G,0,4.0,78.0,374.22,613.89,0.7012683433617591,0,0
Vertrail Vaughns,North Texas,CUSA,29,44.1,100.8,22.1,41.6,51.15,1.8,6.5,13.2,15.5,78,95,0.821,42,112,0.375,18,54,0.333,0.2,2.4,57.2,1.00875,103.48,3.9,2014,14078,50.4,1.06253399,27.0,46.0,15.0,66.0,0.5869565217391305,0.22727272727272727,0.0,0.0,106.055,107.593,1.41067,84.4127,-1.41324,-0.0487581,-1.36449,-0.713974,18.4828,-0.524748,-0.189226,0.3103,1.069,1.3793,1.1724,0.7586,0.0345,7.4483,Combo G,0,4.0,74.0,291.72,426.04276,0.5972580426225057,0,0
Jimmy Sherburne,Princeton,Ivy,24,38.5,88.4,17.7,41.7,47.26,1.6,12.2,15.9,24.0,26,34,0.765,22,60,0.367,12,36,0.333,0.2,1.0,35.4,-0.166028,85.1146,3.7,2014,14125,999.0,1.16126035,19.0,43.0,3.0,17.0,0.4418604651162791,0.17647058823529413,0.0,0.0,102.765,104.001,1.6599,65.9406,-4.99693,-4.68404,-0.312897,-4.88221,18.9167,-4.47078,-0.41143,0.25,1.875,2.125,1.5,0.2917,0.0417,4.4167,Combo G,0,4.0,75.0,281.43,156.35117999999997,0.8982543359132252,0,0
Lukas Poderis,East Tennessee St.,ASun,32,27.2,100.0,11.1,43.5,47.19,9.5,13.0,1.9,16.4,20,37,0.541,20,46,0.435,0,0,0.0,5.2,1.1,80.4,-0.128565,84.4715,6.9,2014,14170,46.2,0.33333333,16.0,33.0,4.0,12.0,0.48484848484848486,0.3333333333333333,4.0,5.0,106.063,109.114,0.823301,67.8134,-3.79563,-3.79909,0.00346651,-5.13532,11.625,-4.60416,-0.531164,1.0312,1.4062,2.4375,0.125,0.2188,0.5312,1.875,C,0,4.0,80.0,21.09,150.75,0.17115575173407802,0,0
Raymond Taylor,FIU,CUSA,5,15.3,105.8,24.4,42.2,47.88,2.7,5.2,37.5,15.5,17,23,0.739,14,39,0.359,7,19,0.368,0.0,1.7,39.7,2.05508,105.228,2.5,2014,14340,41.2,2.72727267,12.0,30.0,2.0,9.0,0.4,0.2222222222222222,0.0,0.0,111.017,113.543,1.89064,22.6833,-2.93261,1.48848,-4.42109,-0.473741,34.6,1.28221,-1.75595,0.8,1.6,2.4,6.0,1.0,0.0,13.2,Pure PG,0,4.0,66.0,915.0,524.04,1.5368222613827303,0,0
Jeremy Smith,Nicholls St.,Slnd,28,71.2,108.1,23.9,58.3,60.55,5.1,10.3,13.3,18.3,76,111,0.685,128,219,0.584,18,47,0.383,0.7,0.6,41.7,2.04014,108.342,4.3,2014,14355,999.0,0.74576434,74.0,106.0,54.0,113.0,0.6981132075471698,0.4778761061946903,3.0,4.0,112.678,116.534,1.29857,106.174,-3.63655,-0.329212,-3.30733,-1.79295,28.7143,1.19369,-2.98664,1.25,2.2857,3.5357,1.5714,0.2857,0.1786,13.7857,Wing G,0,4.0,75.0,317.87,574.86369,0.5564620727166227,0,0
David Pellom,Memphis,Amer,29,30.2,120.0,14.1,67.5,65.45,10.5,13.1,8.0,18.0,16,31,0.516,54,80,0.675,0,0,0.0,1.4,1.6,38.8,1.32599,115.488,4.2,2014,14370,999.0,1.0,54.0,75.0,0.0,6.0,0.72,0.0,28.0,29.0,101.562,97.5104,1.53434,68.1988,3.73882,2.52091,1.21791,2.91238,13.8621,1.8931,1.01929,1.2759,1.6552,2.931,0.6207,0.3793,0.2069,4.2759,PF/C,0,4.0,79.0,112.8,165.90491999999998,0.5673356499539041,0,0
Gene Teague,Seton Hall,BE,29,54.8,113.7,22.5,62.1,63.8,13.7,23.4,7.7,19.4,82,124,0.661,121,195,0.621,0,0,0.0,2.5,1.4,63.6,2.80795,119.002,4.8,2014,14404,999.0,0.45455025,94.0,141.0,25.0,51.0,0.6666666666666666,0.49019607843137253,8.0,8.0,101.44,98.412,2.80377,144.895,3.28695,1.50076,1.78619,2.71915,26.1724,2.14736,0.571784,2.8276,5.0345,7.8621,0.8621,0.5862,0.5862,11.1724,C,0,4.0,81.0,173.25,710.5646399999999,0.34220701302164347,0,0
Da'Shonte Riley,Eastern Michigan,MAC,34,63.9,87.6,12.4,46.5,50.04,8.8,15.3,4.6,30.4,29,44,0.659,53,113,0.469,0,1,0.0,11.4,1.6,38.6,-0.824167,78.3951,5.4,2014,14421,999.0,0.35184485,35.0,53.0,18.0,60.0,0.660377358490566,0.3,12.0,13.0,92.396,91.6699,3.37299,181.582,4.19664,-4.27798,8.47462,-0.485598,25.8529,-4.92796,4.44236,2.0882,3.7059,5.7941,0.5588,0.6765,2.4118,3.9706,C,0,4.0,84.0,57.04,153.26516,0.3709378275945488,0,0
Donnavan Kirk,Miami FL,ACC,31,60.2,98.7,19.2,48.3,50.1,10.3,12.9,1.5,17.2,35,58,0.603,81,165,0.491,12,40,0.3,7.0,0.9,28.3,1.26546,101.922,3.1,2014,14436,81.0,0.1282092,37.0,54.0,45.0,112.0,0.6851851851851852,0.4017857142857143,9.0,10.0,100.415,97.475,2.86256,130.11,1.16846,-1.104,2.27246,0.403919,26.129,-0.440213,0.844132,2.1613,2.8065,4.9677,0.1613,0.3548,1.4839,7.5161,PF/C,0,4.0,81.0,28.799999999999997,212.70562999999999,0.07812093120149992,0,0
Antoine Allen,South Alabama,SB,28,69.6,97.2,21.8,46.9,49.9,1.8,11.3,10.5,16.7,44,56,0.786,40,105,0.381,63,182,0.346,0.5,1.6,19.5,1.24471,100.575,3.5,2014,14437,18.0,0.72916057,27.0,61.0,13.0,44.0,0.4426229508196721,0.29545454545454547,1.0,2.0,107.964,108.811,2.0153,124.763,-1.53778,0.192653,-1.73043,-0.731086,28.3214,0.243845,-0.974931,0.4643,2.8214,3.2857,1.25,0.75,0.1429,11.1786,Wing G,0,4.0,73.0,228.9,217.9827,0.48162928306041003,1,0
Glenn Bryant,Eastern Michigan,MAC,33,52.0,118.3,19.9,56.2,58.4,10.5,13.2,3.1,9.1,54,80,0.675,121,211,0.573,1,7,0.143,8.5,2.4,36.7,2.33784,119.132,3.7,2014,14514,74.6,0.38089254,81.0,102.0,40.0,109.0,0.7941176470588235,0.3669724770642202,44.0,45.0,93.2245,92.4656,2.76673,143.381,5.46555,0.871193,4.59435,6.41278,21.6667,3.3047,3.10808,2.0909,2.6667,4.7576,0.2424,0.8485,1.5152,9.0606,C,0,4.0,80.0,61.69,332.52402000000006,0.1557710667805638,0,0
Julysses Nobles,Jackson St.,SWAC,31,87.4,96.0,26.8,43.2,49.25,1.5,12.8,23.9,19.5,144,205,0.702,117,275,0.425,36,121,0.298,0.5,2.4,51.8,1.50979,100.135,2.9,2014,14519,55.0,1.14285265,69.0,128.0,49.0,147.0,0.5390625,0.3333333333333333,0.0,0.0,101.145,106.436,2.81339,188.704,-1.82109,-0.811987,-1.0091,-0.736496,35.2258,-0.163182,-0.573314,0.4516,3.7419,4.1935,3.6129,1.4194,0.129,15.6774,Combo G,0,4.0,73.0,640.52,812.0893199999999,0.891757770232454,0,0
Grant Gibbs,Creighton,BE,29,54.1,116.4,17.8,62.8,63.1,4.7,10.2,25.2,24.4,41,67,0.612,55,89,0.618,19,44,0.432,1.6,1.3,50.4,2.69285,117.374,4.6,2014,14527,79.0,2.07405611,40.0,59.0,15.0,29.0,0.6779661016949152,0.5172413793103449,7.0,7.0,105.063,101.729,2.53542,124.183,6.0243,4.25558,1.76871,5.05564,26.1379,3.06893,1.98671,0.931,2.3793,3.3103,3.8621,0.5517,0.3793,7.1724,Scoring PG,0,4.0,77.0,448.56,361.48895999999996,1.4156508061344866,0,0
Taylor Dunn,La Salle,A10,23,9.0,99.1,14.3,46.4,48.49,2.0,10.3,7.2,15.1,3,4,0.75,1,2,0.5,8,26,0.308,0.9,0.0,14.3,0.122343,95.0158,4.2,2014,14541,999.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,108.74,105.148,0.409388,14.4745,-2.27779,-0.865193,-1.4126,-2.77914,4.913,-1.92806,-0.851076,0.087,0.4348,0.5217,0.1739,0.0,0.0435,1.2609,Combo G,0,4.0,74.0,102.96000000000001,18.03087,0.5034612964128383,0,0
Issiah Grayson,Cal St. Bakersfield,WAC,31,79.5,119.7,26.1,61.3,65.82,2.5,8.4,28.6,20.9,130,160,0.813,99,192,0.516,71,143,0.497,0.1,2.8,47.8,4.16774,125.444,3.1,2014,14561,26.0,1.3000138,57.0,91.0,42.0,101.0,0.6263736263736264,0.4158415841584158,0.0,0.0,105.441,107.349,2.46519,156.742,3.78288,5.16724,-1.38436,6.30489,32.0645,5.78826,0.516634,0.6774,2.1935,2.871,3.7742,1.4516,0.0323,17.4516,Pure PG,0,4.0,71.0,746.46,834.18648,1.0957434581050534,0,0
Miles Dixon,Wright St.,Horz,33,59.7,99.2,21.9,41.9,49.96,3.1,9.4,19.0,15.3,90,112,0.804,73,169,0.432,15,59,0.254,1.2,1.1,49.1,1.07978,100.33,2.1,2014,14603,999.0,1.5333675,34.0,62.0,39.0,106.0,0.5483870967741935,0.36792452830188677,6.0,6.0,100.562,101.847,2.37677,122.146,-1.42345,-1.46225,0.0388005,-0.361733,24.6061,-0.343954,-0.0177788,0.5758,1.8182,2.3939,2.0909,0.4545,0.2424,8.5152,Combo G,0,4.0,73.0,416.09999999999997,418.09632,0.8675402949637003,0,0
Beau Levesque,Saint Mary's,WCC,34,64.9,107.7,21.7,49.2,54.03,7.7,18.4,19.4,20.8,70,90,0.778,76,161,0.472,30,85,0.353,0.9,1.6,36.6,2.18282,111.912,4.0,2014,14656,999.0,1.23432845,62.0,109.0,14.0,52.0,0.5688073394495413,0.2692307692307692,2.0,2.0,103.026,99.3764,2.73046,148.492,3.43376,1.96262,1.47114,3.01633,26.0588,2.11162,0.904711,1.6176,3.7647,5.3824,2.3235,0.6765,0.2353,9.1765,Wing F,0,4.0,79.0,420.97999999999996,335.85990000000004,0.8939680199069167,0,0
Matthew Hodgson,Saint Mary's,WCC,33,25.1,93.4,21.1,54.7,53.1,13.1,16.8,3.3,25.0,16,37,0.432,47,85,0.553,0,1,0.0,9.2,0.9,43.0,0.314579,96.4642,7.5,2014,14717,999.0,0.17239418,38.0,63.0,9.0,21.0,0.6031746031746031,0.42857142857142855,5.0,6.0,99.936,96.4363,1.19112,65.1926,-0.580282,-3.71132,3.13103,-1.09266,10.3636,-3.36977,2.27712,1.0909,1.3636,2.4545,0.1515,0.1515,0.9091,3.3333,C,0,4.0,83.0,69.63,143.3319,0.15639069238424716,0,0
Troy Snyder,Maryland Eastern Shore,MEAC,28,79.0,109.2,22.1,54.0,57.21,10.5,15.2,13.4,18.2,76,109,0.697,116,217,0.535,17,45,0.378,1.4,2.0,41.6,2.43753,109.908,3.8,2014,14760,20.6,0.77969721,91.0,151.0,25.0,66.0,0.6026490066225165,0.3787878787878788,6.0,6.0,112.813,118.664,1.20861,150.289,-0.538376,1.77225,-2.31063,-1.30795,31.6071,1.65024,-2.95819,3.0,3.8214,6.8214,1.6429,1.0714,0.3929,12.8214,Wing G,0,4.0,76.0,296.14000000000004,533.3702400000001,0.6063074069046649,1,0
Jordan Vandenberg,North Carolina St.,ACC,32,48.8,129.7,10.5,68.0,66.71,9.3,15.0,7.8,15.4,12,23,0.522,68,100,0.68,0,0,0.0,6.6,0.8,23.0,2.40062,119.097,5.8,2014,14763,999.0,1.63152576,56.0,74.0,12.0,26.0,0.7567567567567568,0.46153846153846156,37.0,39.0,103.954,98.7302,2.36546,126.998,8.72206,3.60776,5.11431,4.07544,22.2812,0.642405,3.43303,1.75,2.9062,4.6562,0.9688,0.2812,1.4062,4.625,C,0,4.0,85.0,81.89999999999999,106.375,0.7427864012951148,0,0
Lucas Devenny,UC Riverside,BW,29,35.6,121.1,11.8,58.2,60.49,10.7,18.1,4.0,13.1,18,26,0.692,39,67,0.582,0,0,0.0,1.8,1.3,38.8,0.899141,105.883,5.2,2014,14773,41.4,0.72739259,18.0,27.0,20.0,39.0,0.6666666666666666,0.5128205128205128,1.0,1.0,105.819,107.619,1.09004,72.5002,-1.50982,-0.611823,-0.897999,-0.96908,14.4828,-0.542083,-0.426997,1.3448,2.1724,3.5172,0.2759,0.3103,0.2414,3.3103,C,0,4.0,80.0,47.2,128.43963999999997,0.33895432590458435,0,0
Eddie Denard,Chicago St.,WAC,30,53.0,81.4,20.7,41.3,42.62,6.7,11.7,5.8,19.0,39,85,0.459,74,175,0.423,0,4,0.0,1.7,1.8,47.5,-0.458324,81.4508,6.8,2014,14890,999.0,0.40908164,61.0,116.0,14.0,59.0,0.5258620689655172,0.23728813559322035,0.0,0.0,110.009,111.877,1.30943,106.34,-7.75215,-6.01101,-1.74114,-9.03255,21.6333,-6.81214,-2.22041,1.3667,2.0667,3.4333,0.6,0.6667,0.3,6.2333,PF/C,0,4.0,78.0,120.05999999999999,296.08175,0.2801797014636974,0,0
Nolan Hart,Syracuse,ACC,4,0.3,60.7,20.0,0.0,12.66,29.2,31.1,41.8,0.0,1,2,0.5,0,0,0.0,0,3,0.0,0.0,0.0,66.7,-0.0950003,60.3059,0.0,2014,14910,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.735,98.0072,0.109917,0.693986,8.12319,7.04043,1.08277,-16.886,1.0,-5.73654,-11.1494,0.25,0.25,0.5,0.25,0.0,0.0,0.25,PF/C,0,4.0,70.0,836.0,16.675,2.0898955052247383,0,0
Ben Brust,Wisconsin,B10,38,86.4,122.4,17.4,54.8,58.9,3.0,12.7,7.7,7.5,80,89,0.899,60,128,0.469,96,244,0.393,0.1,1.4,23.9,4.5951,125.989,1.1,2014,14912,64.0,1.85193518,35.0,63.0,25.0,64.0,0.5555555555555556,0.390625,0.0,2.0,103.158,97.4687,3.86447,199.051,7.18039,5.96397,1.21642,6.75067,34.6842,5.44233,1.30834,0.8158,3.6842,4.5,1.3158,0.7632,0.0526,12.8421,Wing G,0,4.0,73.0,133.98,306.92618999999996,0.4425033044077927,0,0
Eric Kindler,Saint Joseph's,A10,6,0.8,22.1,29.3,0.0,0.0,11.2,30.1,14.8,55.7,0,1,0.0,0,1,0.0,0,1,0.0,0.0,0.0,50.0,-0.426011,20.7181,0.0,2014,14920,999.0,0.33340001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.373,101.447,0.179633,2.08248,-21.1915,-20.8035,-0.387958,-25.069,1.8333,-17.6409,-7.42816,0.1667,0.5,0.6667,0.1667,0.0,0.0,0.0,PF/C,0,3.0,77.0,433.64000000000004,0.0,0.5051022149414696,0,0
Chris Manhertz,Canisius,MAAC,30,54.0,111.1,20.0,48.8,55.7,13.2,19.8,6.1,17.7,85,116,0.733,84,171,0.491,0,1,0.0,2.1,1.3,67.4,1.88977,110.375,5.4,2014,14922,999.0,0.54544217,73.0,135.0,11.0,36.0,0.5407407407407407,0.3055555555555556,13.0,17.0,106.113,106.546,1.92692,137.189,-1.61005,-0.156421,-1.45363,-2.46407,24.3,-0.51383,-1.95024,2.7667,4.2,6.9667,0.8,0.5333,0.4667,8.4333,PF/C,0,4.0,78.0,122.0,568.40442,0.30498475076246184,0,0
Clay Tormey,Davidson,SC,11,1.3,14.7,13.6,0.0,0.0,0.0,14.9,8.9,76.2,0,0,0.0,0,0,0.0,0,1,0.0,0.0,3.5,0.0,-0.406588,11.8661,2.4,2014,14926,999.0,0.33333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.318,109.871,0.106246,3.31652,-9.29892,-11.5834,2.28446,-13.4333,1.5455,-12.291,-1.14232,0.0,0.1818,0.1818,0.0909,0.0909,0.0,0.0,Scoring PG,0,4.0,71.0,121.04,0.0,0.6543636497316374,0,0
Rob Brandenberg,VCU,A10,35,65.6,112.6,16.7,49.7,52.48,2.5,6.5,11.1,10.9,44,55,0.8,59,137,0.431,58,157,0.369,1.3,2.6,18.7,2.16686,111.495,2.5,2014,14943,46.0,1.80013995,45.0,81.0,14.0,55.0,0.5555555555555556,0.2545454545454545,7.0,10.0,95.9401,93.0434,3.33432,152.148,4.73413,2.41456,2.31958,4.70667,26.6,1.9512,2.75547,0.6571,1.4571,2.1143,1.5429,1.2286,0.3143,9.6,Combo G,0,4.0,74.0,185.36999999999998,179.51999999999998,0.6646308604275193,0,0
Chris Evans,Sacred Heart,NEC,25,56.3,98.1,23.2,39.5,48.64,3.5,10.5,13.0,15.7,107,143,0.748,67,177,0.379,14,46,0.304,1.0,1.5,64.1,1.17611,99.8483,3.3,2014,14945,999.0,1.02272725,58.0,134.0,10.0,44.0,0.43283582089552236,0.22727272727272727,3.0,5.0,112.379,114.878,1.43145,110.773,-3.73161,-1.83485,-1.89676,-3.458,28.28,-1.4176,-2.0404,0.92,2.44,3.36,1.8,0.72,0.24,11.32,Wing G,0,4.0,74.0,301.59999999999997,725.612,0.5603206758329382,0,0
Rod Odom,Vanderbilt,SEC,31,89.3,108.6,19.1,52.2,54.84,4.5,11.6,7.7,12.1,66,92,0.717,51,121,0.421,85,221,0.385,1.7,1.0,26.9,3.02303,112.078,2.7,2014,14946,79.8,0.88094188,19.0,33.0,32.0,88.0,0.5757575757575758,0.36363636363636365,1.0,1.0,103.211,99.7095,3.71439,172.845,3.75057,2.81445,0.936122,4.06162,36.0,3.31704,0.744578,1.3226,3.9032,5.2258,1.1935,0.5806,0.5806,13.6452,Wing F,0,4.0,80.0,147.07000000000002,367.05588,0.40312025548400604,0,0
Kyle Fuller,Vanderbilt,SEC,31,78.6,92.2,25.0,40.7,48.13,1.5,11.3,29.6,23.2,111,152,0.73,80,190,0.421,23,91,0.253,0.2,1.4,54.1,1.5563,101.942,1.8,2014,14947,74.0,1.39783335,63.0,115.0,17.0,75.0,0.5478260869565217,0.22666666666666666,0.0,1.0,103.363,99.8563,3.25571,151.133,-0.732727,-0.897451,0.164724,-0.772914,31.7097,-0.644189,-0.128725,0.3871,3.3548,3.7419,4.1935,0.7097,0.0645,10.9677,Scoring PG,0,4.0,73.0,740.0,593.35257,1.1839526418943243,0,0
Bruce Ellington,South Carolina,SEC,3,5.1,87.7,17.3,35.7,38.72,3.3,3.6,15.2,20.0,2,2,1.0,3,8,0.375,3,13,0.231,3.5,2.6,9.5,0.133423,89.3553,4.6,2014,14948,88.8,1.25005626,1.0,4.0,2.0,4.0,0.25,0.5,0.0,0.0,106.627,102.617,2.16014,10.6971,-0.662687,-1.30279,0.640102,-1.04245,23.0,-1.60756,0.56511,0.6667,0.6667,1.3333,1.6667,1.0,0.6667,5.6667,Scoring PG,0,4.0,69.0,262.96,53.83365,0.8785619328362521,0,0
Eric Smith,Coastal Carolina,BSth,30,26.1,88.9,14.0,43.3,46.84,1.0,6.0,8.0,22.7,15,23,0.652,14,33,0.424,10,34,0.294,0.4,1.8,34.3,-0.344174,78.4982,2.0,2014,14952,58.0,0.77783328,10.0,23.0,4.0,10.0,0.43478260869565216,0.4,0.0,0.0,104.964,106.424,0.871529,49.5677,-4.24985,-3.72682,-0.523028,-3.21994,10.9333,-3.51102,0.291079,0.1,0.6,0.7,0.4667,0.3333,0.0333,2.4333,Combo G,0,4.0,72.0,112.0,83.46218999999999,0.5713877580172845,0,0
Doug McDermott,Creighton,BE,35,84.4,124.4,32.8,60.3,64.43,6.4,17.8,11.5,9.8,178,206,0.864,234,413,0.567,96,214,0.449,0.5,0.4,32.9,7.47014,151.483,2.3,2014,14955,69.2,0.88709499,159.0,229.0,75.0,183.0,0.6943231441048034,0.4098360655737705,9.0,9.0,104.837,100.924,3.36736,195.464,6.63964,8.15612,-1.51648,10.1698,33.7429,11.104,-0.93424,1.6286,5.3429,6.9714,1.5714,0.2286,0.1429,26.6857,Stretch 4,1,4.0,80.0,377.2,877.95953,0.3505990671016128,0,0
Jahenns Manigat,Creighton,BE,35,70.9,128.1,12.6,59.4,61.04,1.9,9.6,16.8,12.2,18,20,0.9,24,44,0.545,60,148,0.405,0.0,2.2,10.4,3.18747,120.06,3.2,2014,14967,999.0,3.99986015,19.0,34.0,5.0,10.0,0.5588235294117647,0.5,1.0,1.0,104.364,100.469,2.87618,167.84,7.89102,6.0802,1.81081,5.30765,28.3714,2.88001,2.42764,0.4,2.4286,2.8286,2.8571,1.0286,0.0,7.0286,Scoring PG,0,4.0,73.0,211.68,73.09744,1.333227521625268,0,0
Jay Bowie,Marist,MAAC,31,80.1,111.7,18.3,53.9,57.8,5.2,13.3,8.5,15.4,69,85,0.812,54,132,0.409,66,152,0.434,0.9,2.1,29.9,2.35979,108.914,3.2,2014,14976,999.0,0.7916559,37.0,78.0,17.0,54.0,0.47435897435897434,0.3148148148148148,2.0,2.0,105.404,105.599,2.67702,174.515,1.75646,1.86855,-0.11209,2.00649,32.5484,2.22504,-0.218551,1.5161,3.7097,5.2258,1.2258,1.129,0.2903,12.0968,Wing G,0,4.0,77.0,155.55,361.69432,0.46445549423528765,0,0
Adam Kemp,Marist,MAAC,28,61.8,103.4,21.2,51.2,52.87,13.1,18.3,4.9,15.8,66,117,0.564,109,213,0.512,0,0,0.0,7.8,0.6,54.9,1.59535,104.43,4.4,2014,14977,999.0,0.36362477,87.0,148.0,23.0,66.0,0.5878378378378378,0.3484848484848485,24.0,26.0,102.895,103.026,2.53948,149.815,-0.105039,-1.80517,1.70013,-0.699676,27.8214,-0.62037,-0.0793063,3.25,4.3571,7.6071,0.5714,0.2857,2.0714,10.1429,C,0,4.0,82.0,103.88000000000001,556.84521,0.2311211735295505,0,0
Russ DeRemer,Syracuse,ACC,4,0.4,0.0,17.4,0.0,0.0,0.0,0.0,0.0,62.8,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,-0.457308,-0.175872,13.3,2014,14979,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.958,110.391,0.100418,0.543695,-17.2379,-15.1049,-2.13299,-32.6309,1.5,-24.5047,-8.1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF/C,0,4.0,79.0,0.0,0.0,0.0,0,0
C.J. Fair,Syracuse,ACC,34,93.7,98.9,26.3,45.3,48.91,5.4,15.5,7.6,16.5,103,142,0.725,193,419,0.461,24,87,0.276,2.9,2.2,28.1,2.98112,110.6,2.2,2014,14980,84.0,0.49411998,69.0,101.0,124.0,321.0,0.6831683168316832,0.3862928348909657,16.0,18.0,97.5006,92.4381,4.84515,216.104,1.39604,-0.458639,1.85468,2.15569,37.7647,1.14974,1.00594,1.7353,4.7059,6.4412,1.2353,1.2647,0.7941,16.5,Wing F,0,4.0,80.0,199.88,463.65000000000003,0.28896239686703923,0,0
Baye Moussa Keita,Syracuse,ACC,32,36.3,103.3,11.2,50.0,51.28,16.2,13.5,3.7,28.3,10,18,0.556,24,48,0.5,0,0,0.0,8.3,1.6,37.5,0.327532,93.8084,6.3,2014,14985,71.0,0.41666667,22.0,39.0,2.0,9.0,0.5641025641025641,0.2222222222222222,6.0,7.0,96.7548,92.0273,2.01369,86.1612,5.44818,-0.20796,5.65614,0.244747,15.5312,-2.2615,2.50625,2.1562,1.6875,3.8438,0.3125,0.375,0.9375,1.8125,C,0,4.0,82.0,41.44,67.96875,0.3303276493170253,0,0
